2020-11-06:12:07:31,753 DEBUG    [fighter.py:40] Fighter running
2020-11-06:12:13:20,135 INFO     [bot.py:58] Enter combat took: 3.584018800000024
2020-11-06:12:13:21,766 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:12:13:21,845 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:13:21,845 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:12:13:21,846 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:13:23,994 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:13:23,995 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:12:13:23,995 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:13:24,308 DEBUG    [fighter.py:118] path found
2020-11-06:12:13:24,308 DEBUG    [fighter.py:121] moving towards target
2020-11-06:12:13:24,904 DEBUG    [fighter.py:124] can hit target
2020-11-06:12:13:26,691 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:12:13:26,956 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:13:26,957 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:12:13:26,957 DEBUG    [fighter.py:64] Combat ended
2020-11-06:12:13:26,957 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:12:13:28,729 DEBUG    [bot.py:39] I found a mob group
2020-11-06:12:13:28,730 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:12:13:30,310 DEBUG    [fighter.py:43] Combat started
2020-11-06:12:13:30,310 INFO     [bot.py:58] Enter combat took: 1.579457600000012
2020-11-06:12:13:31,943 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:12:13:32,16 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:13:32,17 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:12:13:32,17 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:13:32,241 DEBUG    [fighter.py:118] path found
2020-11-06:12:13:32,241 DEBUG    [fighter.py:121] moving towards target
2020-11-06:12:13:35,848 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:12:13:35,923 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:13:35,923 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:12:13:35,923 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:13:36,219 DEBUG    [fighter.py:118] path found
2020-11-06:12:13:36,219 DEBUG    [fighter.py:121] moving towards target
2020-11-06:12:13:39,818 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:12:13:39,895 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:13:39,895 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:12:13:39,895 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:13:40,222 DEBUG    [fighter.py:118] path found
2020-11-06:12:13:40,222 DEBUG    [fighter.py:121] moving towards target
2020-11-06:12:13:43,805 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:12:13:43,882 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:13:43,883 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:12:13:43,883 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:13:44,184 DEBUG    [fighter.py:118] path found
2020-11-06:12:13:44,184 DEBUG    [fighter.py:121] moving towards target
2020-11-06:12:13:44,773 DEBUG    [fighter.py:124] can hit target
2020-11-06:12:13:46,695 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:12:13:46,858 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:13:46,859 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:12:13:46,859 DEBUG    [fighter.py:64] Combat ended
2020-11-06:12:13:46,859 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:12:13:48,911 DEBUG    [bot.py:48] No mobs found
2020-11-06:12:13:48,911 DEBUG    [bot.py:42] Current map (9, -15)
2020-11-06:12:13:49,414 INFO     [bot.py:99] Current map coords: (9, -15)
2020-11-06:12:13:49,414 DEBUG    [bot.py:101] Changing map to destination (10, -15)
2020-11-06:12:13:52,254 INFO     [bot.py:109] Change map took 2.8384303000000273
2020-11-06:12:13:52,782 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:12:13:52,974 DEBUG    [bot.py:39] I found a mob group
2020-11-06:12:13:52,975 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:12:13:54,783 DEBUG    [fighter.py:43] Combat started
2020-11-06:12:13:54,784 INFO     [bot.py:58] Enter combat took: 1.8075898999999822
2020-11-06:12:13:56,418 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:12:13:56,498 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:13:56,498 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:12:13:56,499 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:13:58,630 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:13:58,631 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:12:13:58,631 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:14:00,780 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:14:00,780 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:12:14:00,780 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:14:00,781 DEBUG    [fighter.py:118] path found
2020-11-06:12:14:00,781 DEBUG    [fighter.py:121] moving towards target
2020-11-06:12:14:01,173 DEBUG    [fighter.py:124] can hit target
2020-11-06:12:14:02,676 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:12:14:03,78 DEBUG    [fighter.py:64] Combat ended
2020-11-06:12:14:03,78 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:12:14:03,663 DEBUG    [bot.py:39] I found a mob group
2020-11-06:12:14:03,663 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:12:14:05,295 DEBUG    [fighter.py:43] Combat started
2020-11-06:12:14:05,296 INFO     [bot.py:58] Enter combat took: 1.6323668999999654
2020-11-06:12:14:06,928 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:12:14:07,4 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:14:07,5 DEBUG    [fighter.py:107] fighting 6 mobs
2020-11-06:12:14:07,5 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:14:08,425 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:14:08,425 DEBUG    [fighter.py:107] fighting 6 mobs
2020-11-06:12:14:08,425 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:14:10,456 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:14:10,457 DEBUG    [fighter.py:107] fighting 5 mobs
2020-11-06:12:14:10,457 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:14:10,731 DEBUG    [fighter.py:118] path found
2020-11-06:12:14:10,731 DEBUG    [fighter.py:121] moving towards target
2020-11-06:12:14:11,116 DEBUG    [fighter.py:124] can hit target
2020-11-06:12:14:17,656 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:12:14:17,731 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:14:17,732 DEBUG    [fighter.py:107] fighting 4 mobs
2020-11-06:12:14:17,732 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:14:19,797 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:14:19,797 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:12:14:19,797 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:14:20,102 DEBUG    [fighter.py:118] path found
2020-11-06:12:14:20,102 DEBUG    [fighter.py:121] moving towards target
2020-11-06:12:14:21,660 DEBUG    [fighter.py:124] can hit target
2020-11-06:12:14:23,453 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:14:23,454 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:12:14:23,454 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:14:23,761 DEBUG    [fighter.py:118] path found
2020-11-06:12:14:23,761 DEBUG    [fighter.py:121] moving towards target
2020-11-06:12:14:26,998 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:12:14:27,74 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:14:27,74 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:12:14:27,74 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:14:27,371 DEBUG    [fighter.py:118] path found
2020-11-06:12:14:27,371 DEBUG    [fighter.py:121] moving towards target
2020-11-06:12:14:27,933 DEBUG    [fighter.py:124] can hit target
2020-11-06:12:14:29,258 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:14:29,258 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:12:14:29,258 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:14:30,861 DEBUG    [fighter.py:118] path found
2020-11-06:12:14:30,861 DEBUG    [fighter.py:121] moving towards target
2020-11-06:12:14:34,506 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:12:14:34,580 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:14:34,580 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:12:14:34,580 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:14:34,880 DEBUG    [fighter.py:118] path found
2020-11-06:12:14:34,880 DEBUG    [fighter.py:121] moving towards target
2020-11-06:12:14:35,423 DEBUG    [fighter.py:124] can hit target
2020-11-06:12:14:36,698 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:14:36,698 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:12:14:36,699 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:14:39,213 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:12:14:39,444 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:14:39,444 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:12:14:39,445 DEBUG    [fighter.py:64] Combat ended
2020-11-06:12:14:39,445 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:12:14:39,798 DEBUG    [bot.py:39] I found a mob group
2020-11-06:12:14:39,798 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:12:14:42,867 DEBUG    [fighter.py:43] Combat started
2020-11-06:12:14:42,868 INFO     [bot.py:58] Enter combat took: 3.0683060999999725
2020-11-06:12:14:44,499 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:12:14:44,575 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:14:44,575 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:12:14:44,576 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:14:46,452 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:12:14:46,634 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:14:46,634 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:12:14:46,635 DEBUG    [fighter.py:64] Combat ended
2020-11-06:12:14:46,635 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:12:14:48,690 DEBUG    [bot.py:48] No mobs found
2020-11-06:12:14:48,690 DEBUG    [bot.py:42] Current map (10, -15)
2020-11-06:12:14:49,211 INFO     [bot.py:99] Current map coords: (10, -15)
2020-11-06:12:14:49,211 DEBUG    [bot.py:101] Changing map to destination (10, -16)
2020-11-06:12:14:53,145 INFO     [bot.py:109] Change map took 3.93344239999999
2020-11-06:12:14:53,678 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:12:14:53,773 DEBUG    [bot.py:39] I found a mob group
2020-11-06:12:14:53,774 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:12:14:55,493 DEBUG    [fighter.py:43] Combat started
2020-11-06:12:14:55,494 INFO     [bot.py:58] Enter combat took: 1.7192397000000028
2020-11-06:12:14:57,145 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:12:14:57,220 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:14:57,220 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:12:14:57,220 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:14:58,990 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:14:58,991 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:12:14:58,991 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:15:01,74 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:15:01,74 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:12:15:01,74 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:15:02,803 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:12:15:03,285 DEBUG    [fighter.py:64] Combat ended
2020-11-06:12:15:03,285 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:12:15:03,606 DEBUG    [bot.py:39] I found a mob group
2020-11-06:12:15:03,607 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:12:15:07,841 DEBUG    [fighter.py:43] Combat started
2020-11-06:12:15:07,842 INFO     [bot.py:58] Enter combat took: 4.234552399999984
2020-11-06:12:15:09,474 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:12:15:09,554 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:15:09,554 DEBUG    [fighter.py:107] fighting 4 mobs
2020-11-06:12:15:09,554 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:15:11,570 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:15:11,570 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:12:15:11,570 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:15:13,619 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:15:13,619 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:12:15:13,619 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:15:17,349 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:12:15:17,425 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:15:17,425 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:12:15:17,425 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:15:19,237 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:12:15:19,601 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:15:19,601 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:12:15:19,601 DEBUG    [fighter.py:64] Combat ended
2020-11-06:12:15:19,602 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:12:15:20,286 DEBUG    [bot.py:39] I found a mob group
2020-11-06:12:15:20,286 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:12:15:20,919 DEBUG    [fighter.py:43] Combat started
2020-11-06:12:15:20,920 INFO     [bot.py:58] Enter combat took: 0.6324467000000027
2020-11-06:12:15:22,570 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:12:15:22,646 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:15:22,646 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:12:15:22,646 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:15:24,508 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:12:15:24,707 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:15:24,707 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:12:15:24,707 DEBUG    [fighter.py:64] Combat ended
2020-11-06:12:15:24,707 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:12:15:26,764 DEBUG    [bot.py:48] No mobs found
2020-11-06:12:15:26,764 DEBUG    [bot.py:42] Current map (10, -16)
2020-11-06:12:15:27,295 INFO     [bot.py:99] Current map coords: (10, -16)
2020-11-06:12:15:27,295 DEBUG    [bot.py:101] Changing map to destination (11, -16)
2020-11-06:12:15:34,652 INFO     [bot.py:99] Current map coords: (10, -16)
2020-11-06:12:15:34,653 DEBUG    [bot.py:101] Changing map to destination (11, -16)
2020-11-06:12:15:35,237 INFO     [bot.py:109] Change map took 0.5836467999999968
2020-11-06:12:15:35,811 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:12:15:35,898 DEBUG    [bot.py:39] I found a mob group
2020-11-06:12:15:35,900 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:12:15:38,820 DEBUG    [fighter.py:43] Combat started
2020-11-06:12:15:38,821 INFO     [bot.py:58] Enter combat took: 2.9201578999999924
2020-11-06:12:15:40,455 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:12:15:40,530 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:15:40,531 DEBUG    [fighter.py:107] fighting 6 mobs
2020-11-06:12:15:40,531 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:15:42,405 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:15:42,406 DEBUG    [fighter.py:107] fighting 5 mobs
2020-11-06:12:15:42,406 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:15:44,49 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:15:44,49 DEBUG    [fighter.py:107] fighting 4 mobs
2020-11-06:12:15:44,49 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:15:51,967 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:12:15:52,47 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:15:52,47 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:12:15:52,47 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:15:54,147 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:15:54,147 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:12:15:54,147 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:15:55,911 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:15:55,911 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:12:15:55,912 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:15:55,912 DEBUG    [fighter.py:118] path found
2020-11-06:12:15:55,912 DEBUG    [fighter.py:121] moving towards target
2020-11-06:12:15:56,939 DEBUG    [fighter.py:124] can hit target
2020-11-06:12:15:58,693 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:12:15:58,926 DEBUG    [fighter.py:64] Combat ended
2020-11-06:12:15:58,926 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:12:15:59,2 DEBUG    [bot.py:39] I found a mob group
2020-11-06:12:15:59,3 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:12:16:02,346 DEBUG    [fighter.py:43] Combat started
2020-11-06:12:16:02,346 INFO     [bot.py:58] Enter combat took: 3.343081199999972
2020-11-06:12:16:03,979 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:12:16:04,54 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:16:04,54 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:12:16:04,54 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:16:06,76 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:16:06,76 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:12:16:06,76 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:16:08,173 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:16:08,174 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:12:16:08,174 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:16:10,137 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:12:16:10,420 DEBUG    [fighter.py:64] Combat ended
2020-11-06:12:16:10,420 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:12:16:11,376 DEBUG    [bot.py:39] I found a mob group
2020-11-06:12:16:11,377 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:12:16:15,409 DEBUG    [fighter.py:43] Combat started
2020-11-06:12:16:15,409 INFO     [bot.py:58] Enter combat took: 4.032592799999975
2020-11-06:12:16:17,42 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:12:16:17,123 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:12:16:17,123 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:12:16:17,123 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:12:16:17,425 DEBUG    [fighter.py:118] path found
2020-11-06:12:16:17,425 DEBUG    [fighter.py:121] moving towards target
